product_id,review_count_observed,review_avg_rating,recommendation_rate,avg_helpfulness,avg_review_length,skin_share_dry,theme_lightweight_count,theme_greasy_count,theme_hydrating_count,theme_drying_count,theme_fragrance_count,theme_irritation_count,theme_breakout_count,theme_absorption_count,theme_sticky_count,theme_texture_count,theme_effective_count,skin_share_unknown,skin_share_combination,skin_share_normal,skin_share_oily,skin_share_sensitive
P479861,17,4.117647058823529,0.7647058823529411,0.7260132610797883,139.8235294117647,0.11764705882352941,0,4,0,1,0,1,5,0,1,3,5,0.11764705882352941,0.4117647058823529,0.11764705882352941,0.23529411764705882,0.0
P455191,17,3.588235294117647,0.5294117647058824,0.8625027120989912,266.5882352941176,0.23529411764705882,0,0,4,0,5,5,0,0,0,6,2,,0.5882352941176471,0.17647058823529413,,0.0
P500771,17,4.411764705882353,0.9411764705882353,0.9305555820465088,428.7647058823529,0.11764705882352941,1,4,3,4,5,3,1,1,0,12,5,,0.8235294117647058,0.058823529411764705,,0.0
P482698,17,4.411764705882353,0.9411764705882353,0.8242795020341873,325.52941176470586,0.17647058823529413,0,4,6,4,6,4,3,1,0,8,0,,0.23529411764705882,0.29411764705882354,0.29411764705882354,0.0
P466878,17,2.8823529411764706,0.47058823529411764,0.7905099996749092,220.11764705882354,0.35294117647058826,0,0,0,2,3,1,1,0,1,3,7,,0.5882352941176471,,0.058823529411764705,0.0
P442537,17,3.8823529411764706,0.7058823529411765,0.8286715921233682,424.2352941176471,0.35294117647058826,1,0,5,1,0,1,0,0,0,3,6,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.0
P469830,16,4.0625,0.6875,0.8411931693553925,495.375,0.125,9,4,8,3,2,2,1,1,3,10,3,,0.625,0.0625,0.1875,0.0
P505274,16,3.875,0.75,0.8416666984558105,428.8125,0.125,0,0,0,4,3,5,3,0,0,7,4,,0.5,0.125,0.25,0.0
P481347,16,3.4375,0.625,0.6831942796707153,587.3125,,0,4,4,5,0,3,11,0,0,3,6,0.125,0.6875,0.0625,0.125,0.0
P502818,16,5.0,1.0,0.65,464.9375,0.25,0,0,0,0,0,1,0,2,0,10,2,,0.3125,0.3125,0.125,0.0
P448564,16,3.6875,0.6875,0.8135210005566478,301.1875,0.3125,0,0,3,1,0,3,1,1,0,3,3,,0.4375,0.125,0.125,0.0
P448557,16,4.125,0.8125,0.871689185500145,533.6875,0.1875,2,0,5,3,1,4,13,1,0,6,6,,0.625,0.125,0.0625,0.0
P430809,16,4.3125,0.9375,0.8934227488934994,229.8125,0.1875,0,0,4,2,1,1,1,0,0,3,2,,0.4375,0.1875,0.1875,0.0
P483495,16,3.9375,0.8125,0.9181138351559639,430.0,0.25,0,3,2,4,3,4,2,1,0,3,3,,0.5,0.125,0.125,0.0
P483090,16,2.9375,0.4375,0.8327759206295013,393.875,0.1875,2,2,10,4,3,2,2,1,0,6,3,,0.5,0.25,0.0625,0.0
P443549,16,4.3125,0.875,0.7337032685677211,332.75,0.3125,2,4,8,6,6,11,2,3,0,5,0,,0.625,0.0625,,0.0
P448542,16,4.125,0.6875,0.8107728553669793,308.6875,0.1875,0,2,0,4,1,5,13,1,0,4,4,,0.75,0.0625,,0.0
P443377,16,3.5,0.625,0.7790991179645061,308.0625,0.125,2,4,7,0,2,2,0,1,0,5,2,0.0625,0.5,0.1875,0.125,0.0
P474967,16,4.5625,1.0,0.8558531701564789,398.0625,0.1875,0,4,6,3,0,1,1,1,0,12,5,0.1875,0.375,0.25,,0.0
P480150,16,5.0,1.0,0.8657572886773518,360.0625,0.1875,0,2,0,3,0,3,1,2,0,4,3,0.0625,0.5,0.25,,0.0
P482318,16,2.75,0.5,0.893764214856284,475.1875,0.3125,0,0,3,5,2,0,0,0,1,2,2,0.0625,0.3125,0.3125,,0.0
P410657,16,4.25,0.6923076923076923,0.7310881242156029,311.8125,0.1875,0,0,4,2,5,2,0,3,0,7,7,0.1875,0.5,0.125,,0.0
P505381,15,4.8,0.9333333333333333,0.0,285.8,0.06666666666666667,0,0,1,4,2,2,6,1,1,6,4,,0.8,0.13333333333333333,,0.0
P504636,15,3.933333333333333,0.8,0.8681319264265207,218.8,0.3333333333333333,0,3,4,2,3,2,2,0,1,2,1,,0.3333333333333333,0.3333333333333333,,0.0
P442542,15,4.6,0.9333333333333333,0.8869099269310633,333.73333333333335,0.2,0,2,2,2,0,5,3,0,0,4,7,,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.0
P469806,15,3.7333333333333334,0.6,0.8011537353197734,385.46666666666664,0.26666666666666666,0,0,0,3,5,2,0,3,0,3,7,,0.6,0.13333333333333333,,0.0
P460756,15,3.2,0.4666666666666667,0.6576923063168159,274.26666666666665,0.06666666666666667,2,6,11,4,0,1,1,1,3,6,3,,0.6,0.13333333333333333,0.2,0.0
P449601,15,3.933333333333333,0.7333333333333333,0.7740251513627859,356.4,0.13333333333333333,2,5,8,2,4,2,2,3,0,8,1,,0.6666666666666666,0.06666666666666667,0.13333333333333333,0.0
P503216,15,4.666666666666667,1.0,0.7986395018441337,416.53333333333336,,3,0,2,0,3,3,3,0,3,5,4,0.06666666666666667,0.7333333333333333,0.13333333333333333,0.06666666666666667,0.0
P467129,15,3.533333333333333,0.6,0.6323066481522152,286.1333333333333,0.06666666666666667,0,4,0,3,0,0,10,0,0,2,5,,0.6,0.13333333333333333,0.2,0.0
P458962,15,3.933333333333333,0.8,0.6721293606928417,417.26666666666665,0.06666666666666667,0,1,1,3,1,4,5,0,4,6,5,,0.6,0.26666666666666666,0.06666666666666667,0.0
P504517,15,4.866666666666666,1.0,0.938888837893804,283.6666666666667,0.13333333333333333,0,0,3,0,0,2,0,0,0,1,2,0.13333333333333333,0.6666666666666666,0.06666666666666667,,0.0
P429538,15,4.266666666666667,0.6666666666666666,0.7888889104127884,406.8666666666667,0.26666666666666666,0,2,3,2,9,1,1,0,0,7,1,,0.6,0.06666666666666667,0.06666666666666667,0.0
P503890,15,4.6,0.8666666666666667,0.8226025499976598,258.93333333333334,0.13333333333333333,0,1,9,2,4,1,3,1,0,4,1,0.2,0.6,0.06666666666666667,,0.0
P376946,15,3.4,0.0,0.8592484017213186,217.46666666666667,0.13333333333333333,0,2,1,3,2,2,0,1,3,6,5,0.26666666666666666,0.3333333333333333,0.2,0.06666666666666667,0.0
P427731,15,4.666666666666667,0.8666666666666667,0.7516687333583831,353.53333333333336,0.13333333333333333,0,0,1,1,6,2,2,2,1,5,4,,0.4,0.3333333333333333,0.13333333333333333,0.0
P422260,15,3.6,0.6666666666666666,0.877491431576865,279.06666666666666,0.4,0,6,7,5,2,2,1,1,0,4,5,,0.3333333333333333,0.2,0.06666666666666667,0.0
P502827,15,4.8,1.0,0.7833332985639572,449.4,0.4,0,0,2,1,0,8,0,1,0,5,3,,0.4666666666666667,0.13333333333333333,,0.0
P482314,15,2.8666666666666667,0.5333333333333333,0.8259174312864032,178.33333333333334,0.06666666666666667,0,2,0,1,0,0,0,2,0,1,3,0.13333333333333333,0.6,,0.2,0.0
P417110,15,3.3333333333333335,0.5,0.7625232126031604,260.0,0.2,0,0,1,1,0,0,1,0,0,3,7,0.13333333333333333,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.0
P480346,14,4.714285714285714,0.9285714285714286,0.7763312344367688,365.92857142857144,0.21428571428571427,0,1,4,7,3,7,0,1,0,8,1,,0.5,0.2857142857142857,,0.0
P473185,14,4.0,0.7142857142857143,0.7797619154055914,331.5,0.2857142857142857,0,0,1,1,8,3,2,0,0,5,5,0.07142857142857142,0.5714285714285714,,0.07142857142857142,0.0
P450934,14,4.285714285714286,0.8571428571428571,0.8481261522642204,380.35714285714283,0.14285714285714285,0,1,5,2,5,1,2,0,0,8,1,,0.5714285714285714,0.2857142857142857,,0.0
P454375,14,3.5,0.6428571428571429,0.8180708449620467,394.64285714285717,0.14285714285714285,0,3,0,1,1,4,10,0,0,1,5,,0.5714285714285714,0.21428571428571427,0.07142857142857142,0.0
P383182,14,2.7142857142857144,0.36363636363636365,0.8467432196651187,449.0,0.21428571428571427,0,0,1,1,0,2,0,0,0,2,6,0.21428571428571427,0.35714285714285715,0.21428571428571427,,0.0
P446111,14,3.5714285714285716,0.6428571428571429,0.75262893310615,410.07142857142856,,0,1,1,2,2,2,2,1,0,2,6,,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
P481376,14,3.7142857142857144,0.5714285714285714,0.6111111640930176,211.42857142857142,0.14285714285714285,0,3,0,6,0,0,5,0,0,5,2,,0.6428571428571429,,0.21428571428571427,0.0
P474964,14,4.285714285714286,0.7857142857142857,0.8785317114421299,363.35714285714283,0.42857142857142855,0,2,6,2,9,2,1,0,1,2,3,,0.5714285714285714,,,0.0
P428414,14,4.5,1.0,0.8089285705770765,230.71428571428572,0.07142857142857142,0,0,4,0,4,0,0,0,0,2,2,,0.5714285714285714,0.35714285714285715,,0.0
P476515,14,3.142857142857143,0.5714285714285714,0.7310917641107852,384.85714285714283,0.21428571428571427,0,2,2,3,1,3,6,1,3,5,7,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.07142857142857142,0.0
P417359,14,4.214285714285714,0.9166666666666666,0.7399340027144977,291.42857142857144,0.21428571428571427,0,0,5,0,1,1,0,1,0,1,5,0.14285714285714285,0.5,0.07142857142857142,0.07142857142857142,0.0
P438632,14,4.071428571428571,0.7857142857142857,0.692754292594535,298.5,0.21428571428571427,0,0,1,0,0,0,0,0,0,3,5,0.07142857142857142,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.0
P449411,14,3.4285714285714284,0.6428571428571429,0.78125,209.21428571428572,0.14285714285714285,0,2,0,0,1,5,0,2,0,3,4,0.07142857142857142,0.6428571428571429,,0.14285714285714285,0.0
P480166,14,3.7857142857142856,0.7142857142857143,0.804251916706562,387.92857142857144,0.14285714285714285,2,4,5,5,6,3,0,0,0,2,2,0.07142857142857142,0.42857142857142855,,0.35714285714285715,0.0
P457272,14,3.7857142857142856,0.6428571428571429,0.8777814294610705,265.14285714285717,,0,0,2,2,4,2,0,1,1,6,3,0.07142857142857142,0.5,0.2857142857142857,0.14285714285714285,0.0
P433446,14,4.071428571428571,0.9285714285714286,0.9150501966476441,335.64285714285717,0.14285714285714285,0,11,11,5,2,2,2,2,1,8,1,,0.35714285714285715,0.14285714285714285,0.35714285714285715,0.0
P393600,13,3.5384615384615383,0.5833333333333334,0.7232409967825963,336.0,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,8,,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0
P504778,13,4.3076923076923075,0.7692307692307693,0.922809499502182,217.23076923076923,0.3076923076923077,0,4,3,0,2,1,3,0,0,3,0,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.0
P504810,13,4.615384615384615,0.8461538461538461,0.9487603631886569,276.84615384615387,0.07692307692307693,4,9,9,3,1,1,0,0,1,4,2,,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.0
P467755,13,3.8461538461538463,0.6153846153846154,0.8225109089504589,226.53846153846155,0.15384615384615385,0,1,3,5,3,3,1,0,1,7,2,,0.5384615384615384,0.3076923076923077,,0.0
P390987,13,4.538461538461538,0.875,0.8696580804311312,251.23076923076923,,0,1,0,0,0,2,4,0,0,3,2,0.38461538461538464,0.5384615384615384,0.07692307692307693,,0.0
P504203,13,3.076923076923077,0.46153846153846156,0.7676768167452379,242.6153846153846,,0,1,3,0,1,4,4,1,0,3,0,0.07692307692307693,0.6923076923076923,,0.23076923076923078,0.0
P427732,13,4.0,0.7692307692307693,0.8387885414637052,328.15384615384613,0.3076923076923077,0,1,4,1,4,2,0,0,3,5,3,,0.38461538461538464,0.3076923076923077,,0.0
P429675,13,3.769230769230769,0.6923076923076923,0.7813146114349365,346.3076923076923,0.3076923076923077,0,2,3,3,4,2,0,1,2,4,1,,0.46153846153846156,0.23076923076923078,,0.0
P472068,13,4.076923076923077,0.6923076923076923,0.87607441842556,231.6153846153846,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,1,0.07692307692307693,0.5384615384615384,0.23076923076923078,,0.0
P461937,13,1.8461538461538463,0.15384615384615385,0.7964616899306958,344.38461538461536,0.23076923076923078,0,0,0,0,1,0,0,0,3,3,2,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.0
P500106,13,4.0,0.6923076923076923,0.8443525460633364,348.2307692307692,0.38461538461538464,1,5,11,2,1,4,3,0,3,6,2,,0.5384615384615384,0.07692307692307693,,0.0
P502831,13,4.923076923076923,1.0,0.7083333730697632,413.38461538461536,0.07692307692307693,0,1,0,0,0,1,0,0,0,7,3,,0.6923076923076923,0.15384615384615385,0.07692307692307693,0.0
P457011,13,4.846153846153846,1.0,0.8874003643339331,369.46153846153845,0.23076923076923078,0,0,2,0,0,2,1,2,0,5,2,,0.7692307692307693,,,0.0
P503942,13,4.3076923076923075,0.8461538461538461,0.7608464782436689,197.3846153846154,0.23076923076923078,0,0,1,2,1,4,0,0,0,2,3,,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.0
P428639,13,4.3076923076923075,0.8461538461538461,0.7312523837272937,374.9230769230769,0.15384615384615385,0,2,6,4,1,1,3,1,0,3,3,,0.6153846153846154,0.23076923076923078,,0.0
P468354,13,4.615384615384615,1.0,0.9621211832219904,287.0,0.15384615384615385,0,3,5,5,2,7,2,1,1,6,2,,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.0
P427513,13,4.0,0.6923076923076923,0.7170178454655868,309.9230769230769,0.07692307692307693,1,0,1,1,1,0,2,2,0,4,5,0.07692307692307693,0.5384615384615384,0.07692307692307693,0.23076923076923078,0.0
P475961,13,4.461538461538462,0.9230769230769231,0.7317296174856333,530.1538461538462,0.3076923076923077,0,2,7,3,1,3,1,0,0,3,4,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.0
P500016,13,4.6923076923076925,0.9230769230769231,0.8438574625895574,242.3846153846154,0.3076923076923077,0,0,1,2,1,3,2,0,0,4,1,,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0
P463792,13,3.5384615384615383,0.6923076923076923,0.7137609993418058,525.3846153846154,,0,0,0,1,0,2,0,0,0,8,7,,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.0
P505209,12,5.0,1.0,,230.58333333333334,0.08333333333333333,1,2,6,2,2,2,1,2,0,5,1,,0.3333333333333333,0.5,0.08333333333333333,0.0
P481334,12,3.4166666666666665,0.6666666666666666,0.8930340896953236,393.25,0.4166666666666667,0,0,4,1,4,2,2,0,0,3,2,0.08333333333333333,0.4166666666666667,0.08333333333333333,,0.0
P451728,12,3.0833333333333335,0.4166666666666667,0.7758206700285276,221.25,0.16666666666666666,0,0,1,1,2,0,0,0,0,3,2,,0.4166666666666667,0.4166666666666667,,0.0
P504780,12,2.6666666666666665,0.3333333333333333,0.8355561819943514,203.41666666666666,,0,1,0,0,1,1,1,0,0,2,2,,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
P442545,12,4.25,0.8333333333333334,0.7631149075248025,479.25,0.16666666666666666,0,2,2,3,3,7,2,0,0,9,2,,0.5833333333333334,,0.25,0.0
P504441,12,4.0,0.8333333333333334,0.8704414988557497,235.58333333333334,0.5,0,0,2,1,2,1,2,0,0,8,4,0.08333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0
P474943,12,3.75,0.6666666666666666,0.798888897895813,260.4166666666667,0.4166666666666667,0,1,0,5,1,9,2,0,0,1,3,,0.5,0.08333333333333333,,0.0
P443812,12,3.1666666666666665,0.5,0.7751305003960928,336.75,0.3333333333333333,0,0,1,2,1,0,0,0,0,3,5,,0.3333333333333333,0.3333333333333333,,0.0
P483494,12,4.083333333333333,0.8333333333333334,0.7643757354129445,376.25,0.4166666666666667,0,1,2,1,0,3,0,0,0,2,2,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
P458958,12,4.083333333333333,0.75,0.6667229036490122,239.66666666666666,0.16666666666666666,0,0,3,0,2,0,0,0,0,3,1,,0.5833333333333334,0.25,,0.0
P449410,12,3.4166666666666665,0.5,0.7470522510508696,531.6666666666666,0.3333333333333333,0,0,0,1,1,0,0,0,1,3,4,,0.5,0.08333333333333333,0.08333333333333333,0.0
P430143,12,4.166666666666667,0.75,0.6980263002216816,202.91666666666666,0.16666666666666666,0,0,1,3,1,1,1,0,0,2,1,0.08333333333333333,0.5,0.16666666666666666,0.08333333333333333,0.0
P423169,12,3.75,0.6666666666666666,0.6638764142990112,366.75,0.25,0,3,4,0,4,0,0,0,2,4,4,,0.5833333333333334,,0.16666666666666666,0.0
P481138,12,2.0,0.25,0.7834187472860018,325.8333333333333,0.3333333333333333,0,0,0,0,0,0,1,0,0,2,8,,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0
P474080,12,4.25,0.75,0.8660677969455719,414.0,0.16666666666666666,0,1,3,2,0,2,2,1,1,6,4,,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.0
P504509,12,4.666666666666667,0.8333333333333334,0.8958333730697632,316.5833333333333,0.3333333333333333,0,1,6,0,6,0,0,0,2,3,0,,0.5833333333333334,0.08333333333333333,,0.0
P500248,12,4.583333333333333,0.8333333333333334,0.8409110854069392,294.75,0.4166666666666667,1,4,5,1,2,0,0,1,0,4,1,,0.25,0.16666666666666666,0.16666666666666666,0.0
P433620,12,3.25,0.5833333333333334,0.6588203649629246,290.9166666666667,0.16666666666666666,0,3,2,4,0,1,0,1,0,2,2,,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.0
P457012,12,3.8333333333333335,0.6666666666666666,0.8024691144625345,490.4166666666667,,0,0,2,0,0,2,0,3,3,6,1,,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0
P500785,12,4.583333333333333,0.9166666666666666,0.8005771853707053,174.58333333333334,0.3333333333333333,0,0,2,2,1,1,0,0,2,2,2,,0.6666666666666666,,,0.0
P505210,11,5.0,1.0,0.3333333333333333,185.8181818181818,0.09090909090909091,0,0,0,3,1,0,1,0,0,6,2,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.0
P482311,11,4.0,0.7272727272727273,0.8631931814280424,244.54545454545453,0.2727272727272727,0,0,0,0,0,0,0,0,0,1,2,0.2727272727272727,0.36363636363636365,0.09090909090909091,,0.0
P436343,11,3.8181818181818183,0.7272727272727273,0.6775641110208299,253.9090909090909,0.2727272727272727,0,1,5,1,0,0,0,0,2,3,0,,0.5454545454545454,0.18181818181818182,,0.0
P436347,11,4.2727272727272725,0.8181818181818182,0.8944863021373749,289.72727272727275,0.18181818181818182,0,2,2,0,0,1,1,0,0,1,1,,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0
P270600,11,3.3636363636363638,0.5454545454545454,0.5279762610793114,354.1818181818182,0.18181818181818182,0,1,4,2,2,1,0,2,1,5,1,,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0
P427640,11,4.2727272727272725,0.9090909090909091,0.7449675500392914,219.63636363636363,0.09090909090909091,1,0,3,0,0,2,0,1,0,3,3,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.0
P448548,11,4.363636363636363,0.9090909090909091,0.7418354519388892,467.90909090909093,0.09090909090909091,1,0,4,1,1,1,2,3,2,4,3,,0.7272727272727273,,0.18181818181818182,0.0
P448565,11,3.0,0.2727272727272727,0.7511133659969677,403.8181818181818,0.18181818181818182,1,1,3,1,1,1,0,1,0,4,5,,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0
P476570,11,3.727272727272727,0.8181818181818182,0.9111111238598824,356.0,0.2727272727272727,1,0,3,3,1,6,1,0,0,6,6,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0
P476432,11,4.454545454545454,0.9090909090909091,0.9047619955880302,267.72727272727275,0.09090909090909091,0,0,0,2,4,1,1,0,0,8,1,,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.0
P445822,11,4.0,0.7272727272727273,0.7172749096697028,423.54545454545456,0.45454545454545453,0,3,5,6,2,3,3,0,0,5,3,,0.45454545454545453,0.09090909090909091,,0.0
P438629,11,4.181818181818182,0.7272727272727273,0.6390837013721467,356.6363636363636,0.09090909090909091,0,1,4,2,4,0,2,2,0,3,0,,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.0
P428103,11,4.545454545454546,0.8181818181818182,0.7128016393293034,625.1818181818181,0.18181818181818182,0,1,3,1,1,1,3,2,0,3,4,,0.5454545454545454,0.09090909090909091,0.18181818181818182,0.0
P482746,11,4.090909090909091,0.7272727272727273,0.8541557755735185,474.45454545454544,0.2727272727272727,1,5,2,2,1,3,1,0,1,5,4,,0.45454545454545453,,0.2727272727272727,0.0
P446102,11,4.454545454545454,0.9090909090909091,0.7323232699524272,241.1818181818182,,2,2,4,1,4,1,0,0,0,4,3,,0.9090909090909091,0.09090909090909091,,0.0
P463791,11,4.2727272727272725,0.9090909090909091,0.6927574520761316,324.09090909090907,0.18181818181818182,0,0,0,2,0,1,0,0,0,5,6,,0.45454545454545453,0.36363636363636365,,0.0
P477734,10,3.6,0.6,0.8628953009843826,220.3,0.4,0,0,0,0,0,0,0,0,0,4,1,,0.3,0.3,,0.0
P501323,10,4.2,0.9,0.6267653339438968,258.2,0.3,0,2,5,0,1,4,2,0,0,4,2,0.2,0.4,,0.1,0.0
P500287,10,4.6,0.9,0.8654762029647827,262.5,0.2,5,4,2,0,3,0,0,2,1,0,1,0.1,0.6,,0.1,0.0
P503123,10,4.5,0.8,0.8676977753639221,289.9,0.3,0,0,1,0,6,0,0,1,0,2,1,,0.1,0.5,0.1,0.0
P479973,10,3.6,0.6,0.6583333338300387,165.8,0.3,1,0,3,2,2,1,0,0,0,4,0,,0.3,0.1,0.3,0.0
P504515,10,3.8,0.6,0.7777777744664086,472.4,0.4,2,3,2,2,2,0,0,1,1,7,2,,0.4,0.1,0.1,0.0
P504790,10,3.7,0.7,0.6804945021867752,255.5,0.2,0,3,0,4,1,2,2,0,0,3,3,,0.3,0.1,0.4,0.0
P467107,10,4.5,0.9,0.8756614393658109,369.3,0.2,0,0,1,0,0,0,0,0,0,3,3,,0.1,0.5,0.2,0.0
P503655,10,4.0,0.8,0.7551021490778241,379.7,0.3,0,0,2,3,4,2,1,1,0,4,0,0.1,0.3,0.2,0.1,0.0
P448545,10,3.7,0.6,0.8476512299643623,328.6,0.1,0,2,1,3,0,1,3,0,0,1,4,,0.4,,0.5,0.0
P444237,10,4.3,0.8,0.8907197490334511,213.7,0.1,0,0,1,0,3,0,0,0,0,2,2,,0.7,0.1,0.1,0.0
P500120,10,3.5,0.6,0.7437500059604645,248.8,0.3,1,0,5,3,5,0,0,0,5,4,0,,0.5,0.2,,0.0
P469121,10,4.2,0.7,0.675,403.6,0.2,0,0,0,1,0,1,0,3,0,6,2,,0.5,0.2,0.1,0.0
P501591,10,4.1,0.8,0.8571428528853825,243.8,0.1,0,0,1,0,0,0,2,0,0,2,2,0.1,0.3,0.2,0.3,0.0
P435387,10,3.7,0.6,0.7861549185588956,254.6,0.3,0,1,1,2,2,2,1,1,0,2,2,,0.2,0.4,0.1,0.0
P480279,10,3.7,0.8,0.733718776040607,307.2,0.1,0,1,4,2,1,0,2,1,0,1,1,0.1,0.7,0.1,,0.0
P484076,10,4.4,0.8,0.8777777784400516,284.0,0.1,0,1,1,0,5,4,1,1,0,1,1,,0.9,,,0.0
P503930,10,3.8,0.7,0.7044644996523857,223.3,,0,0,3,0,0,0,0,1,1,5,3,0.1,0.6,0.1,0.2,0.0
P438640,10,3.7,0.7,0.6467511206865311,384.7,0.3,0,0,2,0,3,4,1,0,1,3,5,,0.4,0.3,,0.0
P457273,10,3.6,0.6,0.6871966943144798,277.7,0.2,0,1,2,0,0,5,1,1,0,0,3,,0.7,,0.1,0.0
P482058,10,4.1,0.8,0.7257142990827561,375.2,0.1,4,0,7,1,1,3,2,3,0,5,3,,0.8,0.1,,0.0
P463110,10,4.5,0.8,0.7420177459716797,211.7,0.1,0,0,1,0,3,0,0,0,1,5,4,0.1,0.6,0.1,0.1,0.0
P430405,10,4.3,0.7,0.8562424004077911,429.1,0.3,1,5,5,2,1,1,2,1,0,5,3,,0.6,0.1,,0.0
P462378,10,4.3,0.9,0.786947445736991,231.7,,0,1,1,1,1,2,0,0,0,1,1,0.1,0.4,0.4,0.1,0.0
